SPEARMAN CORRELATION COEFFICIENT RESULT FOR SpearmanResult\jac345_Spearman_rA1B2_10Sec.csv
Subject A1, Subject B2, Spearman Result,
jac345,CSV\ajb9b3.csv,0.878363
jac345,CSV\ajdqnf.csv,0.945197
jac345,CSV\amsh7c.csv,0.746694
jac345,CSV\bay6g7.csv,0.888424
jac345,CSV\cjdk88.csv,-1.00056
jac345,CSV\ctkbn4.csv,0.911793
jac345,CSV\dlokv6.csv,0.503255
jac345,CSV\dsdxd8.csv,0.861771
jac345,CSV\dtqb7d.csv,0.937783
jac345,CSV\elnfhc.csv,0.942907
jac345,CSV\habc8.csv,-1.00056
jac345,CSV\hemmb2.csv,0.775095
jac345,CSV\hmnhx4.csv,0.852686
jac345,CSV\hnldm2.csv,0.912486
jac345,CSV\jac345.csv,0.856624
jac345,CSV\jahq76.csv,-1.00056
jac345,CSV\jdf5g4.csv,0.740782
jac345,CSV\jfk535.csv,0.868329
jac345,CSV\jhgn9c.csv,0.657031
jac345,CSV\jkn7fc.csv,0.762209
jac345,CSV\jlgwxc.csv,0.939847
jac345,CSV\jlkm94.csv,0.829086
jac345,CSV\jmd5h8.csv,0.815182
jac345,CSV\jrrgxf.csv,0.903584
jac345,CSV\kab5zb.csv,0.762065
jac345,CSV\kah89f.csv,0.607093
jac345,CSV\kdcncc.csv,0.919012
jac345,CSV\kedgm9.csv,0.853123
jac345,CSV\krh5f5.csv,0.715094
jac345,CSV\lms8m4.csv,0.604186
jac345,CSV\lpnb79.csv,0.43581
jac345,CSV\mjpg95.csv,0.779828
jac345,CSV\mmg9n6.csv,0.581865
jac345,CSV\mtf7w2.csv,-1.00056
jac345,CSV\mwwcn6.csv,0.9385
jac345,CSV\ngtp8b.csv,-1.00056
jac345,CSV\nhm2p3.csv,0.892115
jac345,CSV\njd5zf.csv,0.871916
jac345,CSV\nm8c7.csv,0.944374
jac345,CSV\oro26b.csv,0.914297
jac345,CSV\pecxc9.csv,0.788415
jac345,CSV\pt7td.csv,0.942059
jac345,CSV\rrg3md.csv,0.781526
jac345,CSV\sanfz9.csv,0.864869
jac345,CSV\sbpc42.csv,0.687587
jac345,CSV\smdvw5.csv,0.396265
jac345,CSV\tah5z2.csv,0.808666
jac345,CSV\tcdzb7.csv,0.841455
jac345,CSV\tjdpzd.csv,0.804745
jac345,CSV\tlgdq9.csv,0.893873
jac345,CSV\vvmmvd.csv,0.945647
jac345,CSV\wahbf.csv,0.728754
jac345,CSV\wgocnc.csv,0.789741
jac345,CSV\zws2p8.csv,0.453223
