SPEARMAN CORRELATION COEFFICIENT RESULT FOR SpearmanResult\jahq76_Spearman_rA1B2_10Sec.csv
Subject A1, Subject B2, Spearman Result,
jahq76,CSV\ajb9b3.csv,-1.00056
jahq76,CSV\ajdqnf.csv,-1.00056
jahq76,CSV\amsh7c.csv,-1.00056
jahq76,CSV\bay6g7.csv,-1.00056
jahq76,CSV\cjdk88.csv,1
jahq76,CSV\ctkbn4.csv,-1.00056
jahq76,CSV\dlokv6.csv,-1.00056
jahq76,CSV\dsdxd8.csv,-1.00056
jahq76,CSV\dtqb7d.csv,-1.00056
jahq76,CSV\elnfhc.csv,-1.00056
jahq76,CSV\habc8.csv,1
jahq76,CSV\hemmb2.csv,-1.00056
jahq76,CSV\hmnhx4.csv,-1.00056
jahq76,CSV\hnldm2.csv,-1.00056
jahq76,CSV\jac345.csv,-1.00056
jahq76,CSV\jahq76.csv,1
jahq76,CSV\jdf5g4.csv,-1.00056
jahq76,CSV\jfk535.csv,-1.00056
jahq76,CSV\jhgn9c.csv,-1.00056
jahq76,CSV\jkn7fc.csv,-1.00056
jahq76,CSV\jlgwxc.csv,-1.00056
jahq76,CSV\jlkm94.csv,-1.00056
jahq76,CSV\jmd5h8.csv,-1.00056
jahq76,CSV\jrrgxf.csv,-1.00056
jahq76,CSV\kab5zb.csv,-0.99987
jahq76,CSV\kah89f.csv,-1.00056
jahq76,CSV\kdcncc.csv,-0.999815
jahq76,CSV\kedgm9.csv,-1.00056
jahq76,CSV\krh5f5.csv,-1.00056
jahq76,CSV\lms8m4.csv,-1.00056
jahq76,CSV\lpnb79.csv,-1.00056
jahq76,CSV\mjpg95.csv,-1.00056
jahq76,CSV\mmg9n6.csv,-1.00056
jahq76,CSV\mtf7w2.csv,1
jahq76,CSV\mwwcn6.csv,-1.00056
jahq76,CSV\ngtp8b.csv,1
jahq76,CSV\nhm2p3.csv,-1.00056
jahq76,CSV\njd5zf.csv,-1.00056
jahq76,CSV\nm8c7.csv,-1.00056
jahq76,CSV\oro26b.csv,-1.00056
jahq76,CSV\pecxc9.csv,-1.00056
jahq76,CSV\pt7td.csv,-1.00056
jahq76,CSV\rrg3md.csv,-1.00056
jahq76,CSV\sanfz9.csv,-1.00056
jahq76,CSV\sbpc42.csv,-1.00056
jahq76,CSV\smdvw5.csv,-1.00056
jahq76,CSV\tah5z2.csv,-1.00056
jahq76,CSV\tcdzb7.csv,-1.00056
jahq76,CSV\tjdpzd.csv,-1.00056
jahq76,CSV\tlgdq9.csv,-1.00056
jahq76,CSV\vvmmvd.csv,-1.00056
jahq76,CSV\wahbf.csv,-1.00056
jahq76,CSV\wgocnc.csv,-1.00056
jahq76,CSV\zws2p8.csv,-1.00056
