SPEARMAN CORRELATION COEFFICIENT RESULT FOR SpearmanResult\ajb9b3_Spearman_rA1B2_10Sec.csv
Subject A1, Subject B2, Spearman Result,
ajb9b3,CSV\ajb9b3.csv,0.85143
ajb9b3,CSV\ajdqnf.csv,0.913407
ajb9b3,CSV\amsh7c.csv,0.718511
ajb9b3,CSV\bay6g7.csv,0.859347
ajb9b3,CSV\cjdk88.csv,-1.00056
ajb9b3,CSV\ctkbn4.csv,0.880751
ajb9b3,CSV\dlokv6.csv,0.490669
ajb9b3,CSV\dsdxd8.csv,0.831553
ajb9b3,CSV\dtqb7d.csv,0.907275
ajb9b3,CSV\elnfhc.csv,0.911142
ajb9b3,CSV\habc8.csv,-1.00056
ajb9b3,CSV\hemmb2.csv,0.745129
ajb9b3,CSV\hmnhx4.csv,0.820132
ajb9b3,CSV\hnldm2.csv,0.88103
ajb9b3,CSV\jac345.csv,0.831504
ajb9b3,CSV\jahq76.csv,-1.00056
ajb9b3,CSV\jdf5g4.csv,0.718187
ajb9b3,CSV\jfk535.csv,0.842192
ajb9b3,CSV\jhgn9c.csv,0.606501
ajb9b3,CSV\jkn7fc.csv,0.733437
ajb9b3,CSV\jlgwxc.csv,0.908498
ajb9b3,CSV\jlkm94.csv,0.806056
ajb9b3,CSV\jmd5h8.csv,0.786201
ajb9b3,CSV\jrrgxf.csv,0.872972
ajb9b3,CSV\kab5zb.csv,0.75672
ajb9b3,CSV\kah89f.csv,0.579297
ajb9b3,CSV\kdcncc.csv,0.887706
ajb9b3,CSV\kedgm9.csv,0.827309
ajb9b3,CSV\krh5f5.csv,0.69637
ajb9b3,CSV\lms8m4.csv,0.596078
ajb9b3,CSV\lpnb79.csv,0.418714
ajb9b3,CSV\mjpg95.csv,0.755865
ajb9b3,CSV\mmg9n6.csv,0.568125
ajb9b3,CSV\mtf7w2.csv,-1.00056
ajb9b3,CSV\mwwcn6.csv,0.906199
ajb9b3,CSV\ngtp8b.csv,-1.00056
ajb9b3,CSV\nhm2p3.csv,0.86399
ajb9b3,CSV\njd5zf.csv,0.838646
ajb9b3,CSV\nm8c7.csv,0.912468
ajb9b3,CSV\oro26b.csv,0.882463
ajb9b3,CSV\pecxc9.csv,0.758478
ajb9b3,CSV\pt7td.csv,0.91095
ajb9b3,CSV\rrg3md.csv,0.750254
ajb9b3,CSV\sanfz9.csv,0.834539
ajb9b3,CSV\sbpc42.csv,0.655156
ajb9b3,CSV\smdvw5.csv,0.393465
ajb9b3,CSV\tah5z2.csv,0.774095
ajb9b3,CSV\tcdzb7.csv,0.808189
ajb9b3,CSV\tjdpzd.csv,0.761684
ajb9b3,CSV\tlgdq9.csv,0.862931
ajb9b3,CSV\vvmmvd.csv,0.913854
ajb9b3,CSV\wahbf.csv,0.698488
ajb9b3,CSV\wgocnc.csv,0.776781
ajb9b3,CSV\zws2p8.csv,0.442661
