SPEARMAN CORRELATION COEFFICIENT RESULT FOR SpearmanResult\ajdqnf_Spearman_rA1B2_10Sec.csv
Subject A1, Subject B2, Spearman Result,
ajdqnf,CSV\ajb9b3.csv,0.923162
ajdqnf,CSV\ajdqnf.csv,0.996271
ajdqnf,CSV\amsh7c.csv,0.791638
ajdqnf,CSV\bay6g7.csv,0.934631
ajdqnf,CSV\cjdk88.csv,-1.00056
ajdqnf,CSV\ctkbn4.csv,0.953732
ajdqnf,CSV\dlokv6.csv,0.515867
ajdqnf,CSV\dsdxd8.csv,0.908988
ajdqnf,CSV\dtqb7d.csv,0.985436
ajdqnf,CSV\elnfhc.csv,0.993915
ajdqnf,CSV\habc8.csv,-1.00056
ajdqnf,CSV\hemmb2.csv,0.811492
ajdqnf,CSV\hmnhx4.csv,0.899604
ajdqnf,CSV\hnldm2.csv,0.96364
ajdqnf,CSV\jac345.csv,0.891361
ajdqnf,CSV\jahq76.csv,-1.00056
ajdqnf,CSV\jdf5g4.csv,0.77934
ajdqnf,CSV\jfk535.csv,0.915012
ajdqnf,CSV\jhgn9c.csv,0.676882
ajdqnf,CSV\jkn7fc.csv,0.799126
ajdqnf,CSV\jlgwxc.csv,0.990449
ajdqnf,CSV\jlkm94.csv,0.874321
ajdqnf,CSV\jmd5h8.csv,0.857154
ajdqnf,CSV\jrrgxf.csv,0.94796
ajdqnf,CSV\kab5zb.csv,0.792462
ajdqnf,CSV\kah89f.csv,0.63596
ajdqnf,CSV\kdcncc.csv,0.966876
ajdqnf,CSV\kedgm9.csv,0.903023
ajdqnf,CSV\krh5f5.csv,0.751157
ajdqnf,CSV\lms8m4.csv,0.628092
ajdqnf,CSV\lpnb79.csv,0.466278
ajdqnf,CSV\mjpg95.csv,0.815188
ajdqnf,CSV\mmg9n6.csv,0.610734
ajdqnf,CSV\mtf7w2.csv,-1.00056
ajdqnf,CSV\mwwcn6.csv,0.989061
ajdqnf,CSV\ngtp8b.csv,-1.00056
ajdqnf,CSV\nhm2p3.csv,0.939572
ajdqnf,CSV\njd5zf.csv,0.917317
ajdqnf,CSV\nm8c7.csv,0.99533
ajdqnf,CSV\oro26b.csv,0.963344
ajdqnf,CSV\pecxc9.csv,0.817896
ajdqnf,CSV\pt7td.csv,0.991719
ajdqnf,CSV\rrg3md.csv,0.810364
ajdqnf,CSV\sanfz9.csv,0.903393
ajdqnf,CSV\sbpc42.csv,0.720816
ajdqnf,CSV\smdvw5.csv,0.407748
ajdqnf,CSV\tah5z2.csv,0.847582
ajdqnf,CSV\tcdzb7.csv,0.884472
ajdqnf,CSV\tjdpzd.csv,0.838113
ajdqnf,CSV\tlgdq9.csv,0.94417
ajdqnf,CSV\vvmmvd.csv,0.996706
ajdqnf,CSV\wahbf.csv,0.766965
ajdqnf,CSV\wgocnc.csv,0.829684
ajdqnf,CSV\zws2p8.csv,0.460821
