SPEARMAN CORRELATION COEFFICIENT RESULT FOR SpearmanResult\dlokv6_Spearman_rA1B2_10Sec.csv
Subject A1, Subject B2, Spearman Result,
dlokv6,CSV\ajb9b3.csv,0.686438
dlokv6,CSV\ajdqnf.csv,0.735958
dlokv6,CSV\amsh7c.csv,0.605795
dlokv6,CSV\bay6g7.csv,0.697642
dlokv6,CSV\cjdk88.csv,-1.00056
dlokv6,CSV\ctkbn4.csv,0.704671
dlokv6,CSV\dlokv6.csv,0.460874
dlokv6,CSV\dsdxd8.csv,0.669443
dlokv6,CSV\dtqb7d.csv,0.728377
dlokv6,CSV\elnfhc.csv,0.734771
dlokv6,CSV\habc8.csv,-1.00056
dlokv6,CSV\hemmb2.csv,0.595223
dlokv6,CSV\hmnhx4.csv,0.683928
dlokv6,CSV\hnldm2.csv,0.705667
dlokv6,CSV\jac345.csv,0.654617
dlokv6,CSV\jahq76.csv,-1.00056
dlokv6,CSV\jdf5g4.csv,0.631605
dlokv6,CSV\jfk535.csv,0.654783
dlokv6,CSV\jhgn9c.csv,0.481429
dlokv6,CSV\jkn7fc.csv,0.657602
dlokv6,CSV\jlgwxc.csv,0.732749
dlokv6,CSV\jlkm94.csv,0.647236
dlokv6,CSV\jmd5h8.csv,0.634837
dlokv6,CSV\jrrgxf.csv,0.694907
dlokv6,CSV\kab5zb.csv,0.614443
dlokv6,CSV\kah89f.csv,0.448674
dlokv6,CSV\kdcncc.csv,0.71047
dlokv6,CSV\kedgm9.csv,0.721098
dlokv6,CSV\krh5f5.csv,0.522934
dlokv6,CSV\lms8m4.csv,0.512752
dlokv6,CSV\lpnb79.csv,0.367316
dlokv6,CSV\mjpg95.csv,0.65165
dlokv6,CSV\mmg9n6.csv,0.469157
dlokv6,CSV\mtf7w2.csv,-1.00056
dlokv6,CSV\mwwcn6.csv,0.7325
dlokv6,CSV\ngtp8b.csv,-1.00056
dlokv6,CSV\nhm2p3.csv,0.703082
dlokv6,CSV\njd5zf.csv,0.676142
dlokv6,CSV\nm8c7.csv,0.736059
dlokv6,CSV\oro26b.csv,0.713907
dlokv6,CSV\pecxc9.csv,0.675794
dlokv6,CSV\pt7td.csv,0.732396
dlokv6,CSV\rrg3md.csv,0.588401
dlokv6,CSV\sanfz9.csv,0.648614
dlokv6,CSV\sbpc42.csv,0.553129
dlokv6,CSV\smdvw5.csv,0.429013
dlokv6,CSV\tah5z2.csv,0.626685
dlokv6,CSV\tcdzb7.csv,0.66566
dlokv6,CSV\tjdpzd.csv,0.632483
dlokv6,CSV\tlgdq9.csv,0.684655
dlokv6,CSV\vvmmvd.csv,0.736414
dlokv6,CSV\wahbf.csv,0.58313
dlokv6,CSV\wgocnc.csv,0.642969
dlokv6,CSV\zws2p8.csv,0.525444
